Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,category
Germany,Maize,1991,68432.0,700.0,32006.0,8.79,Low
Germany,Maize,1991,68432.0,700.0,32006.0,4.93,Low
Germany,Maize,1992,72348.0,700.0,29542.0,10.38,Low
Germany,Maize,1992,72348.0,700.0,29542.0,9.84,Low
Germany,Maize,1992,72348.0,700.0,29542.0,5.91,Low
Germany,Maize,1993,80227.0,700.0,25170.0,9.34,Low
Germany,Maize,1993,80227.0,700.0,25170.0,8.57,Low
Germany,Maize,1993,80227.0,700.0,25170.0,5.33,Low
Germany,Maize,1994,70808.0,700.0,26330.0,10.43,Low
Germany,Maize,1994,70808.0,700.0,26330.0,9.73,Low
Germany,Maize,1994,70808.0,700.0,26330.0,6.64,Low
Germany,Maize,1995,73664.0,700.0,30090.0,9.75,Low
Germany,Maize,1995,73664.0,700.0,30090.0,9.16,Low
Germany,Maize,1995,73664.0,700.0,30090.0,5.33,Low
Germany,Maize,1996,78272.0,700.0,31683.0,7.88,Low
Germany,Maize,1996,78272.0,700.0,31683.0,7.42,Low
Germany,Maize,1996,78272.0,700.0,31683.0,4.49,Low
Germany,Maize,1997,86577.0,700.0,30414.0,9.73,Low
Germany,Maize,1997,86577.0,700.0,30414.0,9.27,Low
Germany,Maize,1997,86577.0,700.0,30414.0,5.79,Low
Germany,Maize,1998,81561.0,700.0,33377.0,10.05,Low
Germany,Maize,1998,81561.0,700.0,33377.0,9.31,Low
Germany,Maize,1998,81561.0,700.0,33377.0,5.66,Low
Germany,Maize,1999,87850.0,700.0,30019.0,10.58,Low
Germany,Maize,1999,87850.0,700.0,30019.0,10.02,Low
Germany,Maize,1999,87850.0,700.0,30019.0,5.55,Low
Germany,Maize,2000,92119.0,700.0,35273.17,10.96,Low
Germany,Maize,2000,92119.0,700.0,35273.17,10.12,Low
Germany,Maize,2000,92119.0,700.0,35273.17,6.33,Low
Germany,Maize,2001,88376.0,700.0,33423.49,9.69,Low
Germany,Maize,2001,88376.0,700.0,33423.49,9.19,Low
Germany,Maize,2001,88376.0,700.0,33423.49,5.59,Low
Germany,Maize,2002,93755.0,700.0,34431.72,10.26,Low
Germany,Maize,2002,93755.0,700.0,34431.72,9.86,Low
Germany,Maize,2002,93755.0,700.0,34431.72,6.26,Low
Germany,Maize,2004,90966.0,700.0,34930.37,9.82,Low
Germany,Maize,2004,90966.0,700.0,34930.37,9.48,Low
Germany,Maize,2004,90966.0,700.0,34930.37,5.43,Low
Germany,Maize,2005,92139.0,700.0,36386.27,9.92,Low
Germany,Maize,2005,92139.0,700.0,36386.27,9.58,Low
Germany,Maize,2005,92139.0,700.0,36386.27,5.01,Low
Germany,Maize,2006,80307.0,700.0,38540.15,10.55,Low
Germany,Maize,2006,80307.0,700.0,38540.15,10.15,Low
Germany,Maize,2006,80307.0,700.0,38540.15,5.94,Low
Germany,Maize,2007,94475.0,700.0,40740.64,10.88,Low
Germany,Maize,2007,94475.0,700.0,40740.64,10.37,Low
Germany,Maize,2007,94475.0,700.0,40740.64,6.28,Low
Germany,Maize,2008,98099.0,700.0,43413.01,10.66,Low
Germany,Maize,2008,98099.0,700.0,43413.01,10.04,Low
Germany,Maize,2008,98099.0,700.0,43413.01,5.94,Low
Germany,Maize,2009,97500.0,700.0,39289.43,10.06,Low
Germany,Maize,2009,97500.0,700.0,39289.43,9.61,Low
Germany,Maize,2009,97500.0,700.0,39289.43,5.89,Low
Germany,Maize,2010,90261.0,700.0,40832.42,8.61,Low
Germany,Maize,2010,90261.0,700.0,40832.42,7.97,Low
Germany,Maize,2010,90261.0,700.0,40832.42,4.85,Low
Germany,Maize,2011,106243.0,700.0,43754.35,10.56,Low
Germany,Maize,2011,106243.0,700.0,43754.35,9.73,Low
Germany,Maize,2011,106243.0,700.0,43754.35,6.56,Low
Germany,Maize,2012,104802.0,700.0,45522.5,9.96,Low
Germany,Maize,2012,104802.0,700.0,45522.5,9.2,Low
Germany,Maize,2012,104802.0,700.0,45522.5,5.88,Low
Germany,Maize,2013,88276.0,700.0,43756.1,10.12,Low
Germany,Maize,2013,88276.0,700.0,43756.1,9.17,Low
Germany,Maize,2013,88276.0,700.0,43756.1,6.0,Low
Germany,Potatoes,1990,257764.0,700.0,31289.0,10.71,Medium
Germany,Potatoes,1990,257764.0,700.0,31289.0,10.08,Medium
Germany,Potatoes,1990,257764.0,700.0,31289.0,5.92,Medium
Germany,Potatoes,1991,298464.0,700.0,32006.0,9.36,Medium
Germany,Potatoes,1991,298464.0,700.0,32006.0,8.79,Medium
Germany,Potatoes,1991,298464.0,700.0,32006.0,4.93,Medium
Germany,Potatoes,1992,301928.0,700.0,29542.0,10.38,Medium
Germany,Potatoes,1992,301928.0,700.0,29542.0,9.84,Medium
Germany,Potatoes,1992,301928.0,700.0,29542.0,5.91,Medium
Germany,Potatoes,1993,392539.0,700.0,25170.0,9.34,High
Germany,Potatoes,1993,392539.0,700.0,25170.0,8.57,High
Germany,Potatoes,1993,392539.0,700.0,25170.0,5.33,High
Germany,Potatoes,1994,329512.0,700.0,26330.0,10.43,Medium
Germany,Potatoes,1994,329512.0,700.0,26330.0,9.73,Medium
Germany,Potatoes,1994,329512.0,700.0,26330.0,6.64,Medium
Germany,Potatoes,1995,314059.0,700.0,30090.0,9.75,Medium
Germany,Potatoes,1995,314059.0,700.0,30090.0,9.16,Medium
Germany,Potatoes,1995,314059.0,700.0,30090.0,5.33,Medium
Germany,Potatoes,1996,390096.0,700.0,31683.0,7.88,High
Germany,Potatoes,1996,390096.0,700.0,31683.0,7.42,High
Germany,Potatoes,1996,390096.0,700.0,31683.0,4.49,High
Germany,Potatoes,1997,384055.0,700.0,30414.0,9.73,High
Germany,Potatoes,1997,384055.0,700.0,30414.0,9.27,High
Germany,Potatoes,1997,384055.0,700.0,30414.0,5.79,High
Germany,Potatoes,1998,381394.0,700.0,33377.0,10.05,High
Germany,Potatoes,1998,381394.0,700.0,33377.0,9.31,High
Germany,Potatoes,1998,381394.0,700.0,33377.0,5.66,High
Germany,Potatoes,1999,374989.0,700.0,30019.0,10.58,High
Germany,Potatoes,1999,374989.0,700.0,30019.0,10.02,High
Germany,Potatoes,1999,374989.0,700.0,30019.0,5.55,High
Germany,Potatoes,2000,433437.0,700.0,35273.17,10.96,High
Germany,Potatoes,2000,433437.0,700.0,35273.17,10.12,High
Germany,Potatoes,2000,433437.0,700.0,35273.17,6.33,High
Germany,Potatoes,2001,407758.0,700.0,33423.49,9.69,High
Germany,Potatoes,2001,407758.0,700.0,33423.49,9.19,High
Germany,Potatoes,2001,407758.0,700.0,33423.49,5.59,High
Germany,Potatoes,2002,391226.0,700.0,34431.72,10.26,High
Germany,Potatoes,2002,391226.0,700.0,34431.72,9.86,High
Germany,Potatoes,2002,391226.0,700.0,34431.72,6.26,High
Germany,Potatoes,2004,441756.0,700.0,34930.37,9.82,High
Germany,Potatoes,2004,441756.0,700.0,34930.37,9.48,High
Germany,Potatoes,2004,441756.0,700.0,34930.37,5.43,High
Germany,Potatoes,2005,419798.0,700.0,36386.27,9.92,High
Germany,Potatoes,2005,419798.0,700.0,36386.27,9.58,High
Germany,Potatoes,2005,419798.0,700.0,36386.27,5.01,High
Germany,Potatoes,2006,365680.0,700.0,38540.15,10.55,High
Germany,Potatoes,2006,365680.0,700.0,38540.15,10.15,High
Germany,Potatoes,2006,365680.0,700.0,38540.15,5.94,High
Germany,Potatoes,2007,423470.0,700.0,40740.64,10.88,High
Germany,Potatoes,2007,423470.0,700.0,40740.64,10.37,High
Germany,Potatoes,2007,423470.0,700.0,40740.64,6.28,High
Germany,Potatoes,2008,437606.0,700.0,43413.01,10.66,High
Germany,Potatoes,2008,437606.0,700.0,43413.01,10.04,High
Germany,Potatoes,2008,437606.0,700.0,43413.01,5.94,High
Germany,Potatoes,2009,443045.0,700.0,39289.43,10.06,High
Germany,Potatoes,2009,443045.0,700.0,39289.43,9.61,High
Germany,Potatoes,2009,443045.0,700.0,39289.43,5.89,High
Germany,Potatoes,2010,398758.0,700.0,40832.42,8.61,High
Germany,Potatoes,2010,398758.0,700.0,40832.42,7.97,High
Germany,Potatoes,2010,398758.0,700.0,40832.42,4.85,High
Germany,Potatoes,2011,457565.0,700.0,43754.35,10.56,High
Germany,Potatoes,2011,457565.0,700.0,43754.35,9.73,High
Germany,Potatoes,2011,457565.0,700.0,43754.35,6.56,High
Germany,Potatoes,2012,447570.0,700.0,45522.5,9.96,High
Germany,Potatoes,2012,447570.0,700.0,45522.5,9.2,High
Germany,Potatoes,2012,447570.0,700.0,45522.5,5.88,High
Germany,Potatoes,2013,398258.0,700.0,43756.1,10.12,High
Germany,Potatoes,2013,398258.0,700.0,43756.1,9.17,High
Germany,Potatoes,2013,398258.0,700.0,43756.1,6.0,High
Germany,Soybeans,1990,19792.0,700.0,31289.0,10.71,Low
Germany,Soybeans,1990,19792.0,700.0,31289.0,10.08,Low
Germany,Soybeans,1990,19792.0,700.0,31289.0,5.92,Low
Germany,Soybeans,1991,23917.0,700.0,32006.0,9.36,Low
Germany,Soybeans,1991,23917.0,700.0,32006.0,8.79,Low
Germany,Soybeans,1991,23917.0,700.0,32006.0,4.93,Low
Germany,Soybeans,1992,30000.0,700.0,29542.0,10.38,Low
Germany,Soybeans,1992,30000.0,700.0,29542.0,9.84,Low
Germany,Soybeans,1992,30000.0,700.0,29542.0,5.91,Low
Germany,Soybeans,1993,20000.0,700.0,25170.0,9.34,Low
Germany,Soybeans,1993,20000.0,700.0,25170.0,8.57,Low
Germany,Soybeans,1993,20000.0,700.0,25170.0,5.33,Low
Germany,Soybeans,1994,20000.0,700.0,26330.0,10.43,Low
Germany,Soybeans,1994,20000.0,700.0,26330.0,9.73,Low
Germany,Soybeans,1994,20000.0,700.0,26330.0,6.64,Low
Germany,Soybeans,1995,20587.0,700.0,30090.0,9.75,Low
Germany,Soybeans,1995,20587.0,700.0,30090.0,9.16,Low
Germany,Soybeans,1995,20587.0,700.0,30090.0,5.33,Low
Germany,Soybeans,1996,20000.0,700.0,31683.0,7.88,Low
Germany,Soybeans,1996,20000.0,700.0,31683.0,7.42,Low
Germany,Soybeans,1996,20000.0,700.0,31683.0,4.49,Low
Germany,Soybeans,1997,20000.0,700.0,30414.0,9.73,Low
Germany,Soybeans,1997,20000.0,700.0,30414.0,9.27,Low
Germany,Soybeans,1997,20000.0,700.0,30414.0,5.79,Low
Germany,Soybeans,1998,21896.0,700.0,33377.0,10.05,Low
Germany,Soybeans,1998,21896.0,700.0,33377.0,9.31,Low
Germany,Soybeans,1998,21896.0,700.0,33377.0,5.66,Low
Germany,Soybeans,1999,26010.0,700.0,30019.0,10.58,Low
Germany,Soybeans,1999,26010.0,700.0,30019.0,10.02,Low
Germany,Soybeans,1999,26010.0,700.0,30019.0,5.55,Low
Germany,Soybeans,2000,20000.0,700.0,35273.17,10.96,Low
Germany,Soybeans,2000,20000.0,700.0,35273.17,10.12,Low
Germany,Soybeans,2000,20000.0,700.0,35273.17,6.33,Low
Germany,Soybeans,2001,19584.0,700.0,33423.49,9.69,Low
Germany,Soybeans,2001,19584.0,700.0,33423.49,9.19,Low
Germany,Soybeans,2001,19584.0,700.0,33423.49,5.59,Low
Germany,Soybeans,2002,15337.0,700.0,34431.72,10.26,Low
Germany,Soybeans,2002,15337.0,700.0,34431.72,9.86,Low
Germany,Soybeans,2002,15337.0,700.0,34431.72,6.26,Low
Germany,Soybeans,2006,10000.0,700.0,38540.15,10.55,Low
Germany,Soybeans,2006,10000.0,700.0,38540.15,10.15,Low
Germany,Soybeans,2006,10000.0,700.0,38540.15,5.94,Low
Germany,Soybeans,2007,10000.0,700.0,40740.64,10.88,Low
Germany,Soybeans,2007,10000.0,700.0,40740.64,10.37,Low
Germany,Soybeans,2007,10000.0,700.0,40740.64,6.28,Low
Germany,Soybeans,2008,10000.0,700.0,43413.01,10.66,Low
Germany,Soybeans,2008,10000.0,700.0,43413.01,10.04,Low
Germany,Soybeans,2008,10000.0,700.0,43413.01,5.94,Low
Germany,Soybeans,2009,10000.0,700.0,39289.43,10.06,Low
Germany,Soybeans,2009,10000.0,700.0,39289.43,9.61,Low
Germany,Soybeans,2009,10000.0,700.0,39289.43,5.89,Low
Germany,Soybeans,2010,20000.0,700.0,40832.42,8.61,Low
Germany,Soybeans,2010,20000.0,700.0,40832.42,7.97,Low
Germany,Soybeans,2010,20000.0,700.0,40832.42,4.85,Low
Germany,Soybeans,2011,15000.0,700.0,43754.35,10.56,Low
Germany,Soybeans,2011,15000.0,700.0,43754.35,9.73,Low
Germany,Soybeans,2011,15000.0,700.0,43754.35,6.56,Low
Germany,Soybeans,2012,20000.0,700.0,45522.5,9.96,Low
Germany,Soybeans,2012,20000.0,700.0,45522.5,9.2,Low
Germany,Soybeans,2012,20000.0,700.0,45522.5,5.88,Low
Germany,Soybeans,2013,20000.0,700.0,43756.1,10.12,Low
Germany,Soybeans,2013,20000.0,700.0,43756.1,9.17,Low
Germany,Soybeans,2013,20000.0,700.0,43756.1,6.0,Low
Germany,Wheat,1990,62734.0,700.0,31289.0,10.71,Low
Germany,Wheat,1990,62734.0,700.0,31289.0,10.08,Low
Germany,Wheat,1990,62734.0,700.0,31289.0,5.92,Low
Germany,Wheat,1991,67712.0,700.0,32006.0,9.36,Low
Germany,Wheat,1991,67712.0,700.0,32006.0,8.79,Low
Germany,Wheat,1991,67712.0,700.0,32006.0,4.93,Low
Germany,Wheat,1992,59811.0,700.0,29542.0,10.38,Low
Germany,Wheat,1992,59811.0,700.0,29542.0,9.84,Low
Germany,Wheat,1992,59811.0,700.0,29542.0,5.91,Low
Germany,Wheat,1993,65841.0,700.0,25170.0,9.34,Low
Germany,Wheat,1993,65841.0,700.0,25170.0,8.57,Low
Germany,Wheat,1993,65841.0,700.0,25170.0,5.33,Low
Germany,Wheat,1994,67684.0,700.0,26330.0,10.43,Low
Germany,Wheat,1994,67684.0,700.0,26330.0,9.73,Low
Germany,Wheat,1994,67684.0,700.0,26330.0,6.64,Low
Germany,Wheat,1995,68882.0,700.0,30090.0,9.75,Low
Germany,Wheat,1995,68882.0,700.0,30090.0,9.16,Low
Germany,Wheat,1995,68882.0,700.0,30090.0,5.33,Low
Germany,Wheat,1996,72932.0,700.0,31683.0,7.88,Low
Germany,Wheat,1996,72932.0,700.0,31683.0,7.42,Low
Germany,Wheat,1996,72932.0,700.0,31683.0,4.49,Low
Germany,Wheat,1997,72902.0,700.0,30414.0,9.73,Low
Germany,Wheat,1997,72902.0,700.0,30414.0,9.27,Low
Germany,Wheat,1997,72902.0,700.0,30414.0,5.79,Low
Germany,Wheat,1998,72035.0,700.0,33377.0,10.05,Low
Germany,Wheat,1998,72035.0,700.0,33377.0,9.31,Low
Germany,Wheat,1998,72035.0,700.0,33377.0,5.66,Low
Germany,Wheat,1999,75411.0,700.0,30019.0,10.58,Low
Germany,Wheat,1999,75411.0,700.0,30019.0,10.02,Low
Germany,Wheat,1999,75411.0,700.0,30019.0,5.55,Low
Germany,Wheat,2000,72826.0,700.0,35273.17,10.96,Low
Germany,Wheat,2000,72826.0,700.0,35273.17,10.12,Low
Germany,Wheat,2000,72826.0,700.0,35273.17,6.33,Low
Germany,Wheat,2001,78827.0,700.0,33423.49,9.69,Low
Germany,Wheat,2001,78827.0,700.0,33423.49,9.19,Low
Germany,Wheat,2001,78827.0,700.0,33423.49,5.59,Low
Germany,Wheat,2002,69056.0,700.0,34431.72,10.26,Low
Germany,Wheat,2002,69056.0,700.0,34431.72,9.86,Low
Germany,Wheat,2002,69056.0,700.0,34431.72,6.26,Low
Germany,Wheat,2004,81716.0,700.0,34930.37,9.82,Low
Germany,Wheat,2004,81716.0,700.0,34930.37,9.48,Low
Germany,Wheat,2004,81716.0,700.0,34930.37,5.43,Low
Germany,Wheat,2005,74651.0,700.0,36386.27,9.92,Low
Germany,Wheat,2005,74651.0,700.0,36386.27,9.58,Low
Germany,Wheat,2005,74651.0,700.0,36386.27,5.01,Low
Germany,Wheat,2006,72007.0,700.0,38540.15,10.55,Low
Germany,Wheat,2006,72007.0,700.0,38540.15,10.15,Low
Germany,Wheat,2006,72007.0,700.0,38540.15,5.94,Low
Germany,Wheat,2007,69611.0,700.0,40740.64,10.88,Low
Germany,Wheat,2007,69611.0,700.0,40740.64,10.37,Low
Germany,Wheat,2007,69611.0,700.0,40740.64,6.28,Low
Germany,Wheat,2008,80873.0,700.0,43413.01,10.66,Low
Germany,Wheat,2008,80873.0,700.0,43413.01,10.04,Low
Germany,Wheat,2008,80873.0,700.0,43413.01,5.94,Low
Germany,Wheat,2009,78091.0,700.0,39289.43,10.06,Low
Germany,Wheat,2009,78091.0,700.0,39289.43,9.61,Low
Germany,Wheat,2009,78091.0,700.0,39289.43,5.89,Low
Germany,Wheat,2010,72120.0,700.0,40832.42,8.61,Low
Germany,Wheat,2010,72120.0,700.0,40832.42,7.97,Low
Germany,Wheat,2010,72120.0,700.0,40832.42,4.85,Low
Germany,Wheat,2011,70139.0,700.0,43754.35,10.56,Low
Germany,Wheat,2011,70139.0,700.0,43754.35,9.73,Low
Germany,Wheat,2011,70139.0,700.0,43754.35,6.56,Low
Germany,Wheat,2012,73312.0,700.0,45522.5,9.96,Low
Germany,Wheat,2012,73312.0,700.0,45522.5,9.2,Low
Germany,Wheat,2012,73312.0,700.0,45522.5,5.88,Low
Germany,Wheat,2013,79979.0,700.0,43756.1,10.12,Low
Germany,Wheat,2013,79979.0,700.0,43756.1,9.17,Low
Germany,Wheat,2013,79979.0,700.0,43756.1,6.0,Low
Ghana,Cassava,1990,84170.0,1187.0,65.8,26.73,Low
Ghana,Cassava,1991,106630.0,1187.0,65.8,26.6,Low
Ghana,Cassava,1992,102591.0,1187.0,65.8,26.47,Low
Ghana,Cassava,1993,112309.0,1187.0,65.8,26.67,Low
Ghana,Cassava,1994,115776.0,1187.0,65.8,26.62,Low
Ghana,Cassava,1995,119924.0,1187.0,65.8,26.87,Low
Ghana,Cassava,1996,120392.0,1187.0,1575.5,26.61,Low
Ghana,Cassava,1997,118777.0,1187.0,502.0,26.58,Low
Ghana,Cassava,1998,113891.0,1187.0,297.78,27.28,Low
Ghana,Cassava,1999,122528.0,1187.0,114.13,26.74,Low
Ghana,Cassava,2000,122812.0,1187.0,81.63,26.83,Low
Ghana,Cassava,2001,123436.0,1187.0,82.0,26.76,Low
Ghana,Cassava,2002,122489.0,1187.0,89.88,26.92,Low
Ghana,Cassava,2004,124228.0,1187.0,134.25,27.02,Low
Ghana,Cassava,2005,127560.0,1187.0,166.16,27.06,Low
Ghana,Cassava,2006,122000.0,1187.0,771.58,27.1,Low
Ghana,Cassava,2007,127640.0,1187.0,119.86,27.16,Low
Ghana,Cassava,2008,135145.0,1187.0,350.83,26.98,Low
Ghana,Cassava,2009,138074.0,1187.0,378.97,27.14,Low
Ghana,Cassava,2010,154330.0,1187.0,378.97,27.57,Low
Ghana,Cassava,2011,160124.0,1187.0,378.97,27.11,Low
Ghana,Cassava,2012,167489.0,1187.0,378.97,26.86,Medium
Ghana,Cassava,2013,182704.0,1187.0,378.97,27.24,Medium
Ghana,Maize,1990,11889.0,1187.0,65.8,26.73,Low
Ghana,Maize,1991,15260.0,1187.0,65.8,26.6,Low
Ghana,Maize,1992,12040.0,1187.0,65.8,26.47,Low
Ghana,Maize,1993,15092.0,1187.0,65.8,26.67,Low
Ghana,Maize,1994,14933.0,1187.0,65.8,26.62,Low
Ghana,Maize,1995,15020.0,1187.0,65.8,26.87,Low
Ghana,Maize,1996,15153.0,1187.0,1575.5,26.61,Low
Ghana,Maize,1997,15285.0,1187.0,502.0,26.58,Low
Ghana,Maize,1998,14850.0,1187.0,297.78,27.28,Low
Ghana,Maize,1999,14557.0,1187.0,114.13,26.74,Low
Ghana,Maize,2000,14578.0,1187.0,81.63,26.83,Low
Ghana,Maize,2001,13150.0,1187.0,82.0,26.76,Low
Ghana,Maize,2002,14900.0,1187.0,89.88,26.92,Low
Ghana,Maize,2004,15794.0,1187.0,134.25,27.02,Low
Ghana,Maize,2005,15613.0,1187.0,166.16,27.06,Low
Ghana,Maize,2006,14994.0,1187.0,771.58,27.1,Low
Ghana,Maize,2007,15437.0,1187.0,119.86,27.16,Low
Ghana,Maize,2008,17371.0,1187.0,350.83,26.98,Low
Ghana,Maize,2009,16969.0,1187.0,378.97,27.14,Low
Ghana,Maize,2010,18874.0,1187.0,378.97,27.57,Low
Ghana,Maize,2011,16458.0,1187.0,378.97,27.11,Low
Ghana,Maize,2012,18712.0,1187.0,378.97,26.86,Low
Ghana,Maize,2013,17240.0,1187.0,378.97,27.24,Low
Ghana,Plantains and others,1990,61890.0,1187.0,65.8,26.73,Low
Ghana,Plantains and others,1991,67914.0,1187.0,65.8,26.6,Low
Ghana,Plantains and others,1992,68873.0,1187.0,65.8,26.47,Low
Ghana,Plantains and others,1993,80432.0,1187.0,65.8,26.67,Low
Ghana,Plantains and others,1994,80365.0,1187.0,65.8,26.62,Low
Ghana,Plantains and others,1995,77059.0,1187.0,65.8,26.87,Low
Ghana,Plantains and others,1996,79711.0,1187.0,1575.5,26.61,Low
Ghana,Plantains and others,1997,80890.0,1187.0,502.0,26.58,Low
Ghana,Plantains and others,1998,77780.0,1187.0,297.78,27.28,Low
Ghana,Plantains and others,1999,81007.0,1187.0,114.13,26.74,Low
Ghana,Plantains and others,2000,79071.0,1187.0,81.63,26.83,Low
Ghana,Plantains and others,2001,78227.0,1187.0,82.0,26.76,Low
Ghana,Plantains and others,2002,82297.0,1187.0,89.88,26.92,Low
Ghana,Plantains and others,2004,84670.0,1187.0,134.25,27.02,Low
Ghana,Plantains and others,2005,96276.0,1187.0,166.16,27.06,Low
Ghana,Plantains and others,2006,96990.0,1187.0,771.58,27.1,Low
Ghana,Plantains and others,2007,105924.0,1187.0,119.86,27.16,Low
Ghana,Plantains and others,2008,107039.0,1187.0,350.83,26.98,Low
Ghana,Plantains and others,2009,109659.0,1187.0,378.97,27.14,Low
Ghana,Plantains and others,2010,107868.0,1187.0,378.97,27.57,Low
Ghana,Plantains and others,2011,107574.0,1187.0,378.97,27.11,Low
Ghana,Plantains and others,2012,105443.0,1187.0,378.97,26.86,Low
Ghana,Plantains and others,2013,108397.0,1187.0,378.97,27.24,Low
Ghana,"Rice, paddy",1990,16510.0,1187.0,65.8,26.73,Low
Ghana,"Rice, paddy",1991,15901.0,1187.0,65.8,26.6,Low
Ghana,"Rice, paddy",1992,16499.0,1187.0,65.8,26.47,Low
Ghana,"Rice, paddy",1993,20389.0,1187.0,65.8,26.67,Low
Ghana,"Rice, paddy",1994,20062.0,1187.0,65.8,26.62,Low
Ghana,"Rice, paddy",1995,20192.0,1187.0,65.8,26.87,Low
Ghana,"Rice, paddy",1996,20496.0,1187.0,1575.5,26.61,Low
Ghana,"Rice, paddy",1997,16746.0,1187.0,502.0,26.58,Low
Ghana,"Rice, paddy",1998,14847.0,1187.0,297.78,27.28,Low
Ghana,"Rice, paddy",1999,19919.0,1187.0,114.13,26.74,Low
Ghana,"Rice, paddy",2000,21589.0,1187.0,81.63,26.83,Low
Ghana,"Rice, paddy",2001,20185.0,1187.0,82.0,26.76,Low
Ghana,"Rice, paddy",2002,22799.0,1187.0,89.88,26.92,Low
Ghana,"Rice, paddy",2004,20253.0,1187.0,134.25,27.02,Low
Ghana,"Rice, paddy",2005,23917.0,1187.0,166.16,27.06,Low
Ghana,"Rice, paddy",2006,20000.0,1187.0,771.58,27.1,Low
Ghana,"Rice, paddy",2007,17015.0,1187.0,119.86,27.16,Low
Ghana,"Rice, paddy",2008,22735.0,1187.0,350.83,26.98,Low
Ghana,"Rice, paddy",2009,24109.0,1187.0,378.97,27.14,Low
Ghana,"Rice, paddy",2010,27126.0,1187.0,378.97,27.57,Low
Ghana,"Rice, paddy",2011,23495.0,1187.0,378.97,27.11,Low
Ghana,"Rice, paddy",2012,25386.0,1187.0,378.97,26.86,Low
Ghana,"Rice, paddy",2013,26378.0,1187.0,378.97,27.24,Low
Ghana,Sorghum,1990,6310.0,1187.0,65.8,26.73,Low
Ghana,Sorghum,1991,9193.0,1187.0,65.8,26.6,Low
Ghana,Sorghum,1992,8422.0,1187.0,65.8,26.47,Low
Ghana,Sorghum,1993,10604.0,1187.0,65.8,26.67,Low
Ghana,Sorghum,1994,10825.0,1187.0,65.8,26.62,Low
Ghana,Sorghum,1995,10765.0,1187.0,65.8,26.87,Low
Ghana,Sorghum,1996,11245.0,1187.0,1575.5,26.61,Low
Ghana,Sorghum,1997,10278.0,1187.0,502.0,26.58,Low
Ghana,Sorghum,1998,11656.0,1187.0,297.78,27.28,Low
Ghana,Sorghum,1999,9689.0,1187.0,114.13,26.74,Low
Ghana,Sorghum,2000,9692.0,1187.0,81.63,26.83,Low
Ghana,Sorghum,2001,8499.0,1187.0,82.0,26.76,Low
Ghana,Sorghum,2002,9375.0,1187.0,89.88,26.92,Low
Ghana,Sorghum,2004,9627.0,1187.0,134.25,27.02,Low
Ghana,Sorghum,2005,10000.0,1187.0,166.16,27.06,Low
Ghana,Sorghum,2006,9844.0,1187.0,771.58,27.1,Low
Ghana,Sorghum,2007,7427.0,1187.0,119.86,27.16,Low
Ghana,Sorghum,2008,11997.0,1187.0,350.83,26.98,Low
Ghana,Sorghum,2009,13119.0,1187.0,378.97,27.14,Low
Ghana,Sorghum,2010,12846.0,1187.0,378.97,27.57,Low
Ghana,Sorghum,2011,11790.0,1187.0,378.97,27.11,Low
Ghana,Sorghum,2012,12129.0,1187.0,378.97,26.86,Low
Ghana,Sorghum,2013,11369.0,1187.0,378.97,27.24,Low
Ghana,Sweet potatoes,1996,13596.0,1187.0,1575.5,26.61,Low
Ghana,Sweet potatoes,1997,13593.0,1187.0,502.0,26.58,Low
Ghana,Sweet potatoes,1998,13617.0,1187.0,297.78,27.28,Low
Ghana,Sweet potatoes,1999,13846.0,1187.0,114.13,26.74,Low
Ghana,Sweet potatoes,2000,13953.0,1187.0,81.63,26.83,Low
Ghana,Sweet potatoes,2001,14066.0,1187.0,82.0,26.76,Low
Ghana,Sweet potatoes,2002,14071.0,1187.0,89.88,26.92,Low
Ghana,Sweet potatoes,2004,14259.0,1187.0,134.25,27.02,Low
Ghana,Sweet potatoes,2005,13869.0,1187.0,166.16,27.06,Low
Ghana,Sweet potatoes,2006,14765.0,1187.0,771.58,27.1,Low
Ghana,Sweet potatoes,2007,15242.0,1187.0,119.86,27.16,Low
Ghana,Sweet potatoes,2008,15759.0,1187.0,350.83,26.98,Low
Ghana,Sweet potatoes,2009,16326.0,1187.0,378.97,27.14,Low
Ghana,Sweet potatoes,2010,16904.0,1187.0,378.97,27.57,Low
Ghana,Sweet potatoes,2011,17687.0,1187.0,378.97,27.11,Low
Ghana,Sweet potatoes,2012,18243.0,1187.0,378.97,26.86,Low
Ghana,Sweet potatoes,2013,18243.0,1187.0,378.97,27.24,Low
Ghana,Yams,1990,73451.0,1187.0,65.8,26.73,Low
Ghana,Yams,1991,115790.0,1187.0,65.8,26.6,Low
Ghana,Yams,1992,104034.0,1187.0,65.8,26.47,Low
Ghana,Yams,1993,131606.0,1187.0,65.8,26.67,Low
Ghana,Yams,1994,110256.0,1187.0,65.8,26.62,Low
Ghana,Yams,1995,120710.0,1187.0,65.8,26.87,Low
Ghana,Yams,1996,127793.0,1187.0,1575.5,26.61,Low
Ghana,Yams,1997,128490.0,1187.0,502.0,26.58,Low
Ghana,Yams,1998,128148.0,1187.0,297.78,27.28,Low
Ghana,Yams,1999,133871.0,1187.0,114.13,26.74,Low
Ghana,Yams,2000,128847.0,1187.0,81.63,26.83,Low
Ghana,Yams,2001,123414.0,1187.0,82.0,26.76,Low
Ghana,Yams,2002,129996.0,1187.0,89.88,26.92,Low
